domain,family,complexity,seed,n,c1,c2,mean,std,gen_s,error
rock,flow_banded,0.400,7,512,1.384117,-0.137757,0.576528,0.045619,5.152929,
rock,flow_banded,0.600,2,512,1.298903,-0.222070,0.532903,0.031965,1.379090,
rock,flow_banded,0.600,3,512,1.267238,-0.240186,0.467713,0.019531,1.830459,
rock,flow_banded,0.600,8,512,1.277911,-0.193297,0.472415,0.025323,1.276351,
rock,flow_banded,0.600,7,512,1.352921,-0.171182,0.737504,0.023082,1.287965,
rock,flow_banded,0.600,9,512,1.300523,-0.202375,0.594265,0.023398,1.298839,
rock,flow_banded,0.600,10,512,1.243850,-0.202087,0.396147,0.027854,1.250266,
rock,flow_banded,0.600,11,512,1.241381,-0.205592,0.745479,0.014316,1.303640,
rock,flow_banded,0.700,1,512,1.291890,-0.212323,0.577903,0.022278,1.305799,
rock,flow_banded,0.700,0,512,1.378086,-0.274502,0.703071,0.016158,1.679785,
rock,flow_banded,0.600,4,512,1.313230,-0.254775,0.675721,0.020636,3.074657,
rock,flow_banded,0.700,4,512,1.307157,-0.286449,0.656199,0.017828,1.313519,
rock,flow_banded,0.700,5,512,1.213393,-0.203156,0.498690,0.010341,1.323313,
rock,flow_banded,0.700,6,512,1.248735,-0.247388,0.578788,0.025561,1.323119,
rock,flow_banded,0.700,2,512,1.266290,-0.242253,0.521418,0.021705,1.668224,
rock,flow_banded,0.600,1,512,1.359014,-0.212268,0.584190,0.031588,3.843390,
rock,flow_banded,0.600,5,512,1.315320,-0.146303,0.670920,0.010429,3.434540,
rock,flow_banded,0.700,7,512,1.273736,-0.237443,0.617760,0.021283,1.437852,
rock,flow_banded,0.700,8,512,1.240470,-0.237915,0.412354,0.019497,1.512740,
rock,flow_banded,0.700,10,512,1.247757,-0.208873,0.550909,0.023675,1.446894,
rock,flow_banded,0.700,9,512,1.263353,-0.232036,0.609991,0.023629,1.841486,
rock,flow_banded,0.700,11,512,1.174276,-0.219657,0.578155,0.026577,1.408836,
rock,flow_banded,0.800,0,512,1.390994,-0.271748,0.628091,0.010650,1.357834,
rock,flow_banded,0.800,1,512,1.273565,-0.272799,0.272764,0.011783,1.520981,
rock,flow_banded,0.700,3,512,1.225123,-0.261827,0.641382,0.016811,3.372092,
rock,flow_banded,0.800,5,512,1.175526,-0.209123,0.364185,0.007969,1.611014,
rock,flow_banded,0.800,2,512,1.219625,-0.317264,0.627050,0.018532,1.830090,
rock,flow_banded,0.600,6,512,1.272283,-0.216133,0.596043,0.030235,5.110911,
rock,flow_banded,0.800,6,512,1.196187,-0.317310,0.476148,0.017588,1.666345,
rock,flow_banded,0.800,7,512,1.287690,-0.272192,0.351689,0.012544,1.380244,
rock,flow_banded,0.800,9,512,1.256510,-0.260627,0.502174,0.026579,1.381478,
rock,flow_banded,0.800,10,512,1.255136,-0.200717,0.490971,0.013390,1.365649,
rock,flow_banded,0.800,8,512,1.206465,-0.232229,0.435463,0.014740,1.758850,
rock,flow_banded,0.800,11,512,1.178965,-0.281201,0.552516,0.011991,1.536205,
rock,flow_banded,0.900,1,512,1.264621,-0.362386,0.314007,0.010562,1.522452,
rock,flow_banded,0.900,0,512,1.385745,-0.290612,0.649716,0.014522,1.783380,
rock,flow_banded,0.800,3,512,1.225014,-0.328837,0.602744,0.023494,3.548097,
rock,flow_banded,0.900,6,512,1.209138,-0.354694,0.529693,0.015638,1.737045,
rock,flow_banded,0.900,2,512,1.210936,-0.364162,0.736662,0.010157,2.459677,
rock,flow_banded,0.900,8,512,1.171479,-0.305138,0.592462,0.014922,1.451097,
rock,flow_banded,0.900,9,512,1.304576,-0.382082,0.604125,0.010897,1.456240,
rock,flow_banded,0.900,10,512,1.244988,-0.277704,0.442897,0.012685,1.384970,
rock,flow_banded,0.900,11,512,1.135442,-0.331965,0.607261,0.009789,1.377916,
rock,flow_banded,1.000,0,512,1.339255,-0.389155,0.721902,0.012757,1.429572,
rock,flow_banded,0.800,4,512,1.232401,-0.263655,0.818556,0.009312,5.328037,
rock,flow_banded,0.900,7,512,1.298730,-0.364841,0.440528,0.009901,3.071188,
rock,flow_banded,0.900,5,512,1.159338,-0.207358,0.301140,0.006017,3.300442,
rock,flow_banded,1.000,3,512,1.213034,-0.402571,0.509385,0.008371,1.473318,
rock,flow_banded,1.000,4,512,1.230852,-0.284390,0.768376,0.008616,1.489641,
rock,flow_banded,0.900,3,512,1.189384,-0.368412,0.510186,0.012866,4.082129,
rock,flow_banded,1.000,1,512,1.249168,-0.377252,0.283535,0.006474,1.858703,
rock,flow_banded,1.000,5,512,1.152397,-0.308143,0.406098,0.006694,1.393267,
rock,flow_banded,1.000,6,512,1.125506,-0.353340,0.314315,0.008128,1.425686,
rock,flow_banded,1.000,7,512,1.275964,-0.399140,0.545472,0.008610,1.488844,
rock,flow_banded,0.900,4,512,1.220248,-0.262992,0.818355,0.009899,4.596285,
rock,flow_banded,1.000,11,512,1.104465,-0.361962,0.437499,0.009622,1.538466,
rock,flow_banded,1.000,9,512,1.259287,-0.404949,0.498722,0.009369,1.919216,
rock,convoluted,0.000,0,512,1.735844,-0.007161,0.520834,0.146735,2.208850,
rock,convoluted,0.000,3,512,1.773646,0.000158,0.493845,0.151887,2.064663,
rock,flow_banded,1.000,2,512,1.292669,-0.311266,0.777088,0.011129,4.029679,
rock,convoluted,0.000,4,512,1.741990,-0.008684,0.465689,0.142435,2.031589,
rock,convoluted,0.000,2,512,1.718692,-0.016121,0.477309,0.158311,2.532067,
rock,convoluted,0.000,7,512,1.794171,-0.001925,0.535506,0.137550,2.171795,
rock,flow_banded,1.000,8,512,1.186157,-0.346050,0.594684,0.016078,4.227559,
rock,flow_banded,1.000,10,512,1.230580,-0.327583,0.507020,0.012412,4.106907,
rock,convoluted,0.000,8,512,1.718153,-0.001277,0.554483,0.114340,2.441277,
rock,convoluted,0.000,10,512,1.754383,-0.005010,0.534290,0.141941,2.027845,
rock,convoluted,0.000,9,512,1.731550,-0.004785,0.489318,0.139668,2.146707,
rock,convoluted,0.100,0,512,1.743002,-0.040296,0.518543,0.129388,2.050014,
rock,convoluted,0.000,5,512,1.745782,-0.008812,0.503822,0.142282,4.115469,
rock,convoluted,0.100,1,512,1.746957,-0.060558,0.494883,0.127726,2.153851,
rock,convoluted,0.100,2,512,1.761983,-0.061121,0.457423,0.134457,2.188533,
rock,convoluted,0.100,5,512,1.768113,-0.040350,0.528818,0.119281,2.174306,
rock,convoluted,0.100,6,512,1.758790,-0.037526,0.498260,0.125373,2.010100,
rock,convoluted,0.000,1,512,1.738519,-0.008916,0.514723,0.144996,6.222539,
rock,convoluted,0.100,7,512,1.786989,-0.053119,0.551133,0.115318,2.190510,
rock,convoluted,0.100,8,512,1.761724,-0.042023,0.506634,0.106391,2.024028,
rock,convoluted,0.100,10,512,1.781381,-0.032061,0.519140,0.120704,2.147674,
rock,convoluted,0.000,6,512,1.772130,-0.002842,0.476196,0.138938,6.511780,
rock,convoluted,0.000,11,512,1.736510,-0.010347,0.546518,0.131530,4.982534,
rock,convoluted,0.100,11,512,1.735933,-0.041680,0.522444,0.110969,1.950195,
rock,convoluted,0.200,3,512,1.662161,-0.084291,0.492028,0.099826,1.841299,
rock,convoluted,0.200,0,512,1.653421,-0.079754,0.553448,0.105060,2.230065,
rock,convoluted,0.100,3,512,1.804486,-0.048256,0.509909,0.124321,4.795001,
rock,convoluted,0.200,5,512,1.625545,-0.086239,0.542090,0.095050,1.667293,
rock,convoluted,0.200,8,512,1.639276,-0.081728,0.490195,0.082320,1.634107,
rock,convoluted,0.200,7,512,1.679644,-0.093143,0.577763,0.096776,2.005570,
rock,convoluted,0.200,1,512,1.629000,-0.086087,0.489284,0.102815,3.185899,
rock,convoluted,0.200,9,512,1.616658,-0.082290,0.514328,0.086182,1.827347,
rock,convoluted,0.200,11,512,1.639541,-0.072822,0.517040,0.094863,1.672030,
rock,convoluted,0.300,0,512,1.614749,-0.113829,0.635956,0.069794,1.677400,
rock,convoluted,0.100,4,512,1.795402,-0.037159,0.487471,0.116375,6.791975,
rock,convoluted,0.300,1,512,1.572186,-0.110089,0.524483,0.083020,1.749081,
rock,convoluted,0.300,2,512,1.571427,-0.107532,0.492420,0.084171,1.931113,
rock,convoluted,0.300,3,512,1.577265,-0.129450,0.509838,0.074076,1.999846,
rock,convoluted,0.100,9,512,1.752553,-0.049420,0.516819,0.115879,7.167324,
rock,convoluted,0.300,4,512,1.612416,-0.101913,0.610645,0.061342,1.787600,
rock,convoluted,0.300,5,512,1.535603,-0.118436,0.542355,0.076580,1.753008,
rock,convoluted,0.300,6,512,1.572366,-0.126803,0.595166,0.073689,1.684477,
rock,convoluted,0.200,4,512,1.684041,-0.081714,0.496301,0.082521,6.069538,
rock,convoluted,0.300,8,512,1.563294,-0.106688,0.545954,0.072354,1.600108,
rock,convoluted,0.200,2,512,1.668600,-0.093564,0.449895,0.101554,7.176929,
rock,convoluted,0.400,2,512,1.470599,-0.135731,0.526806,0.071561,1.646530,
rock,convoluted,0.400,0,512,1.552236,-0.136994,0.598388,0.049856,1.702219,
rock,convoluted,0.400,1,512,1.481290,-0.142508,0.480536,0.066494,1.722213,
rock,convoluted,0.300,10,512,1.571860,-0.107062,0.528640,0.088881,2.863616,
rock,convoluted,0.200,6,512,1.669690,-0.085421,0.568323,0.099430,7.057234,
rock,convoluted,0.400,3,512,1.515846,-0.146848,0.444112,0.062919,1.769012,
rock,convoluted,0.400,4,512,1.509906,-0.111550,0.570335,0.047273,1.711805,
rock,convoluted,0.200,10,512,1.666827,-0.081843,0.527296,0.102128,6.909215,
rock,convoluted,0.400,6,512,1.513002,-0.152151,0.538297,0.057576,1.798637,
rock,convoluted,0.400,7,512,1.514793,-0.145052,0.556337,0.063909,2.062579,
rock,convoluted,0.400,8,512,1.500044,-0.118784,0.572690,0.061391,2.050812,
rock,convoluted,0.300,9,512,1.553992,-0.124149,0.497022,0.063630,4.923373,
rock,convoluted,0.500,0,512,1.479820,-0.151890,0.528822,0.043765,1.932945,
rock,convoluted,0.400,11,512,1.508627,-0.100502,0.539700,0.066313,2.246221,
rock,convoluted,0.400,5,512,1.449576,-0.134883,0.585588,0.051405,3.391684,
rock,convoluted,0.400,9,512,1.522287,-0.132351,0.527671,0.046227,2.822964,
rock,convoluted,0.300,7,512,1.598900,-0.109880,0.561905,0.074823,6.680559,
rock,convoluted,0.500,2,512,1.449321,-0.173251,0.532091,0.043792,2.038101,
rock,convoluted,0.500,3,512,1.451831,-0.186727,0.494145,0.052048,2.123756,
rock,convoluted,0.300,11,512,1.561837,-0.092427,0.585107,0.075463,6.117981,
rock,convoluted,0.500,4,512,1.451857,-0.163899,0.602320,0.039778,2.175529,
rock,convoluted,0.500,6,512,1.458977,-0.166258,0.523161,0.039028,2.076838,
rock,convoluted,0.500,5,512,1.359574,-0.141138,0.548678,0.041337,2.213023,
rock,convoluted,0.500,7,512,1.456399,-0.131453,0.611233,0.040802,2.491425,
rock,convoluted,0.400,10,512,1.494920,-0.130768,0.472810,0.054187,4.785224,
rock,convoluted,0.500,11,512,1.413294,-0.155367,0.629406,0.046015,2.066927,
rock,convoluted,0.500,1,512,1.476447,-0.144250,0.472637,0.050979,4.384397,
rock,convoluted,0.500,8,512,1.426832,-0.166891,0.522535,0.051802,2.823754,
rock,convoluted,0.600,0,512,1.407029,-0.154722,0.546299,0.036759,2.296368,
rock,convoluted,0.600,2,512,1.379543,-0.208179,0.405159,0.033849,2.305650,
rock,convoluted,0.500,9,512,1.422293,-0.165910,0.495663,0.039744,3.143188,
rock,convoluted,0.600,4,512,1.391129,-0.123119,0.682395,0.027332,2.014466,
rock,convoluted,0.500,10,512,1.436773,-0.148771,0.477564,0.056762,3.783903,
rock,convoluted,0.600,5,512,1.362646,-0.155778,0.604968,0.020731,2.344374,
rock,convoluted,0.600,10,512,1.398002,-0.160489,0.564961,0.038202,2.031011,
rock,convoluted,0.600,1,512,1.386342,-0.162494,0.444321,0.052282,4.279730,
rock,convoluted,0.600,7,512,1.371115,-0.133388,0.664910,0.026000,2.740119,
rock,convoluted,0.600,6,512,1.456693,-0.168088,0.544658,0.028718,3.243894,
rock,convoluted,0.600,11,512,1.399724,-0.164452,0.546958,0.038081,2.179281,
rock,convoluted,0.700,1,512,1.344863,-0.162430,0.474847,0.041065,2.031249,
rock,convoluted,0.600,3,512,1.393185,-0.194231,0.633494,0.036091,4.263988,
rock,convoluted,0.600,8,512,1.316255,-0.154890,0.644934,0.027354,3.634790,
rock,convoluted,0.700,2,512,1.320680,-0.224283,0.493134,0.027514,2.209423,
rock,convoluted,0.700,3,512,1.338405,-0.208237,0.647586,0.025752,2.195560,
rock,convoluted,0.600,9,512,1.393910,-0.152729,0.545506,0.030256,4.463119,
rock,convoluted,0.700,4,512,1.313935,-0.211360,0.438393,0.033474,2.203263,
rock,convoluted,0.700,7,512,1.332287,-0.158320,0.551376,0.032557,2.221603,
rock,convoluted,0.700,9,512,1.308973,-0.169042,0.421249,0.027286,2.148648,
rock,convoluted,0.700,8,512,1.262900,-0.175005,0.647567,0.021853,2.202931,
rock,convoluted,0.700,0,512,1.334334,-0.193074,0.507445,0.037855,4.495418,
rock,convoluted,0.800,0,512,1.289881,-0.221142,0.435450,0.026063,2.207266,
rock,convoluted,0.800,1,512,1.268087,-0.192892,0.467239,0.037347,2.224978,
rock,convoluted,0.700,6,512,1.376472,-0.201830,0.583409,0.030270,3.719214,
rock,convoluted,0.700,5,512,1.278834,-0.152955,0.744478,0.024467,4.334924,
rock,convoluted,0.800,5,512,1.309231,-0.137609,0.727514,0.009030,2.060183,
rock,convoluted,0.800,4,512,1.241486,-0.217248,0.777225,0.018452,2.137818,
rock,convoluted,0.800,6,512,1.300549,-0.244768,0.513445,0.023839,2.142711,
rock,convoluted,0.700,10,512,1.324715,-0.197501,0.520228,0.040170,4.137452,
rock,convoluted,0.800,3,512,1.292391,-0.216813,0.688161,0.027994,2.819178,
rock,convoluted,0.700,11,512,1.324440,-0.205990,0.731819,0.022579,4.210806,
rock,convoluted,0.800,2,512,1.307244,-0.181860,0.504338,0.019370,3.418473,
rock,convoluted,0.800,9,512,1.283612,-0.189938,0.424868,0.025370,2.187096,
rock,convoluted,0.800,7,512,1.237328,-0.201515,0.421510,0.029527,3.460442,
rock,convoluted,0.900,0,512,1.240178,-0.200197,0.543830,0.028527,2.037938,
rock,convoluted,0.800,8,512,1.237575,-0.194737,0.704765,0.020930,3.065693,
rock,convoluted,0.900,1,512,1.212868,-0.186250,0.428689,0.030689,2.052261,
rock,convoluted,0.900,2,512,1.246949,-0.187399,0.626033,0.012744,2.220981,
rock,convoluted,0.800,10,512,1.246572,-0.213334,0.662448,0.030719,3.605296,
rock,convoluted,0.900,6,512,1.235296,-0.245995,0.676245,0.019356,2.153637,
rock,convoluted,0.900,3,512,1.307052,-0.210514,0.589960,0.019114,3.231765,
rock,convoluted,0.800,11,512,1.347564,-0.141344,0.484182,0.021656,3.561239,
rock,convoluted,0.900,7,512,1.181018,-0.204808,0.601842,0.021922,2.198900,
rock,convoluted,0.900,9,512,1.219682,-0.247134,0.617125,0.022253,2.192963,
rock,convoluted,0.900,4,512,1.214270,-0.212889,0.651844,0.032742,3.711825,
rock,convoluted,0.900,11,512,1.174011,-0.155250,0.537275,0.026137,2.162792,
rock,convoluted,1.000,0,512,1.207675,-0.230814,0.550148,0.021996,2.211807,
rock,convoluted,0.900,5,512,1.221565,-0.185395,0.502556,0.007020,3.803438,
rock,convoluted,0.900,8,512,1.214827,-0.217461,0.586413,0.016560,3.359898,
rock,convoluted,1.000,5,512,1.200910,-0.125774,0.749823,0.007954,2.009211,
rock,convoluted,1.000,3,512,1.208589,-0.191271,0.728726,0.014506,2.249817,
rock,convoluted,0.900,10,512,1.156657,-0.176115,0.561751,0.029384,3.765469,
rock,convoluted,1.000,2,512,1.239424,-0.227644,0.525746,0.010624,2.866271,
rock,convoluted,1.000,4,512,1.140618,-0.104082,0.769801,0.023082,2.719409,
rock,convoluted,1.000,6,512,1.248969,-0.250600,0.583279,0.014905,2.086722,
rock,gneiss,0.000,0,512,1.926887,-0.061719,0.502231,0.293510,0.768790,
rock,convoluted,1.000,8,512,1.167796,-0.211791,0.687915,0.016408,2.149071,
rock,convoluted,1.000,9,512,1.232258,-0.272519,0.662289,0.015625,2.153246,
rock,convoluted,1.000,1,512,1.195252,-0.186801,0.355971,0.020055,3.946251,
rock,gneiss,0.000,4,512,1.950753,-0.046054,0.496544,0.282682,0.856017,
rock,gneiss,0.000,1,512,2.014321,-0.056070,0.493541,0.289527,1.529698,
rock,gneiss,0.000,6,512,2.074170,-0.046676,0.493242,0.290622,0.875210,
rock,gneiss,0.000,5,512,1.932958,-0.048739,0.503425,0.289430,0.952198,
rock,gneiss,0.000,2,512,1.994582,-0.051154,0.500271,0.276628,1.523050,
rock,gneiss,0.000,7,512,2.031310,-0.004933,0.523062,0.286638,0.951256,
rock,gneiss,0.000,3,512,2.018821,-0.054649,0.476027,0.287634,1.482633,
rock,gneiss,0.000,8,512,1.945726,-0.048600,0.525097,0.282667,0.983570,
rock,convoluted,1.000,11,512,1.091253,-0.127447,0.695105,0.017820,2.809719,
rock,gneiss,0.000,10,512,1.887434,-0.029852,0.514306,0.275929,0.930420,
rock,gneiss,0.100,0,512,1.925160,-0.044767,0.504948,0.282294,0.901155,
rock,convoluted,1.000,10,512,1.165699,-0.155775,0.772827,0.012453,3.602985,
rock,gneiss,0.100,1,512,2.004316,-0.029094,0.514518,0.287102,1.027755,
rock,gneiss,0.100,3,512,2.032324,-0.072837,0.490699,0.289845,1.004767,
rock,gneiss,0.100,4,512,1.934630,-0.039176,0.482925,0.280713,1.126308,
rock,convoluted,1.000,7,512,1.200565,-0.231686,0.493984,0.018097,4.322206,
rock,gneiss,0.100,5,512,1.897943,-0.056900,0.485027,0.296642,0.975562,
rock,gneiss,0.100,7,512,2.072787,-0.021025,0.493088,0.287971,0.852831,
rock,gneiss,0.100,6,512,2.097010,-0.071797,0.504930,0.287689,1.072499,
rock,gneiss,0.000,9,512,2.012920,-0.043432,0.491977,0.295001,2.058861,
rock,gneiss,0.100,8,512,1.878756,-0.024978,0.515262,0.292356,0.849313,
rock,gneiss,0.100,2,512,1.957241,-0.032562,0.486926,0.285169,1.767601,
rock,gneiss,0.100,10,512,1.895241,-0.033529,0.537227,0.300712,0.945374,
rock,gneiss,0.100,11,512,1.932431,-0.050156,0.515478,0.290644,0.935055,
rock,gneiss,0.200,2,512,1.882474,-0.023429,0.520658,0.288841,0.870549,
rock,gneiss,0.200,3,512,2.058467,-0.065917,0.497786,0.292215,0.802167,
rock,gneiss,0.200,0,512,1.832475,-0.036114,0.517148,0.298731,1.128733,
rock,gneiss,0.200,6,512,2.048368,-0.048345,0.524256,0.294336,0.796582,
rock,gneiss,0.000,11,512,1.959582,-0.052640,0.539639,0.283280,2.752412,
rock,gneiss,0.200,4,512,1.885964,-0.046002,0.488856,0.291316,1.086780,
rock,gneiss,0.200,8,512,1.833911,-0.038550,0.518587,0.293497,0.813849,
rock,gneiss,0.200,9,512,1.981856,-0.046355,0.538746,0.287063,0.833072,
rock,gneiss,0.200,7,512,2.029579,-0.034765,0.495945,0.295600,1.108271,
rock,gneiss,0.200,11,512,1.911954,-0.045026,0.529767,0.289203,0.945367,
rock,gneiss,0.300,0,512,1.692677,-0.036334,0.513030,0.292804,0.944732,
rock,gneiss,0.200,10,512,1.830315,-0.040660,0.500405,0.295056,1.119849,
rock,gneiss,0.300,1,512,1.879806,-0.034885,0.499462,0.283957,0.930379,
rock,gneiss,0.100,9,512,2.026914,-0.047815,0.522784,0.288896,2.485210,
rock,gneiss,0.300,3,512,1.962460,-0.044755,0.504801,0.285431,1.012364,
rock,gneiss,0.200,5,512,1.883326,-0.047180,0.522254,0.288715,1.957674,
rock,gneiss,0.200,1,512,1.961723,-0.030474,0.513151,0.293949,2.406112,
rock,gneiss,0.300,2,512,1.813661,-0.036284,0.506898,0.292611,1.107630,
rock,gneiss,0.300,4,512,1.787567,-0.026267,0.534575,0.280626,0.975705,
rock,gneiss,0.300,5,512,1.778814,-0.041057,0.544659,0.280130,0.971350,
rock,gneiss,0.300,6,512,1.999586,-0.032519,0.506728,0.281061,1.247054,
rock,gneiss,0.300,7,512,2.002817,-0.012064,0.500085,0.298576,0.959542,
rock,gneiss,0.300,8,512,1.749579,-0.029534,0.512840,0.305826,0.976671,
rock,gneiss,0.300,10,512,1.721713,-0.033987,0.523334,0.297741,0.970199,
rock,gneiss,0.400,0,512,1.558271,-0.021193,0.516038,0.303221,0.943286,
rock,gneiss,0.400,1,512,1.808604,-0.010974,0.529969,0.295450,0.946376,
rock,gneiss,0.400,4,512,1.694660,-0.022985,0.504744,0.300480,0.995656,
rock,gneiss,0.400,7,512,1.908810,-0.005825,0.521781,0.310088,0.892166,
rock,gneiss,0.400,3,512,1.931347,-0.034705,0.525852,0.296760,1.418489,
rock,gneiss,0.400,8,512,1.602110,-0.024264,0.516383,0.302279,0.984206,
rock,gneiss,0.400,9,512,1.784426,-0.005939,0.532457,0.296861,0.925159,
rock,gneiss,0.400,6,512,1.948770,-0.031307,0.528942,0.291737,1.184719,
rock,gneiss,0.400,11,512,1.765640,-0.009531,0.548326,0.295936,0.825536,
rock,gneiss,0.400,10,512,1.600214,-0.020510,0.511940,0.293246,0.902538,
rock,gneiss,0.500,0,512,1.407754,-0.028017,0.545027,0.303591,0.823136,
rock,gneiss,0.400,5,512,1.650153,-0.018258,0.512035,0.294373,1.966555,
rock,gneiss,0.500,1,512,1.699837,-0.014428,0.505226,0.297560,0.904915,
rock,gneiss,0.500,2,512,1.568695,-0.021029,0.496994,0.304463,1.103077,
rock,gneiss,0.500,6,512,1.839318,-0.024510,0.540576,0.296496,0.840957,
rock,gneiss,0.500,4,512,1.549853,-0.020486,0.514061,0.308601,0.954913,
rock,gneiss,0.500,3,512,1.823412,-0.023767,0.518820,0.299788,0.998157,
rock,gneiss,0.300,9,512,1.893241,-0.013823,0.498854,0.310349,2.961630,
rock,gneiss,0.500,7,512,1.798481,-0.012364,0.537545,0.314321,0.962816,
rock,gneiss,0.500,8,512,1.468776,-0.031702,0.510021,0.317549,0.873657,
rock,gneiss,0.500,5,512,1.519449,-0.017570,0.511999,0.316797,1.148825,
rock,gneiss,0.300,11,512,1.864859,-0.037849,0.520406,0.300192,3.185129,
rock,gneiss,0.400,2,512,1.695270,-0.024008,0.499767,0.294265,3.085289,
rock,gneiss,0.500,10,512,1.464573,-0.020354,0.522964,0.299288,0.949154,
rock,gneiss,0.600,0,512,1.282781,-0.031988,0.522112,0.306972,0.890131,
rock,gneiss,0.600,1,512,1.563174,-0.030050,0.530798,0.292594,0.942100,
rock,gneiss,0.600,2,512,1.441146,-0.016241,0.514248,0.308239,0.948845,
rock,gneiss,0.600,5,512,1.400851,-0.030768,0.460431,0.311590,0.869045,
rock,gneiss,0.600,4,512,1.387387,-0.027646,0.516490,0.324683,1.000252,
rock,gneiss,0.500,9,512,1.660098,-0.016897,0.523967,0.314584,1.863135,
rock,gneiss,0.600,6,512,1.722898,-0.020323,0.511792,0.304975,1.365666,
rock,gneiss,0.600,9,512,1.529242,-0.014972,0.493862,0.325297,0.937415,
rock,gneiss,0.500,11,512,1.654825,-0.012107,0.521214,0.315877,1.689377,
rock,gneiss,0.600,3,512,1.705874,-0.022337,0.529702,0.292774,1.799242,
rock,gneiss,0.600,7,512,1.703170,-0.016143,0.512004,0.305795,1.491220,
rock,gneiss,0.600,11,512,1.518062,-0.018289,0.532850,0.305994,0.998083,
rock,gneiss,0.600,8,512,1.351744,-0.028150,0.518194,0.311293,1.466491,
rock,gneiss,0.700,0,512,1.127256,-0.029765,0.522105,0.316620,1.030891,
rock,gneiss,0.700,1,512,1.420559,-0.024829,0.518551,0.303862,0.973980,
rock,gneiss,0.700,2,512,1.297265,-0.029006,0.492576,0.307586,1.021644,
rock,gneiss,0.600,10,512,1.259680,-0.028065,0.501663,0.300127,1.382630,
rock,gneiss,0.700,3,512,1.595498,-0.026645,0.493918,0.316033,1.263964,
