family,complexity,seed,n,c1,c2,beta,aniso,mean,rms
turbulent,0.625,3,512,1.095721727242024,-0.1470224415693383,2.12602953870659,0.0653249706472075,0.5008397899085895,0.122005591754032
turbulent,0.625,4,512,1.0929188104590963,-0.1622060104356505,2.057986153615186,0.0767693090960202,0.5007665765354414,0.1265140860673572
turbulent,0.625,5,512,1.0862881671646714,-0.1586351107521626,2.088953194428832,0.0792476420813281,0.5016807015281364,0.1132358038190487
turbulent,0.625,6,512,1.0623041234029356,-0.1492548709427552,2.083659419629271,0.0914626770232844,0.5011545752633275,0.118589601067435
turbulent,0.625,7,512,1.1325313572572917,-0.1609961425600621,2.1279941580595114,0.0900495033128521,0.5009894752565213,0.1124735634562522
turbulent,0.625,8,512,1.1177682242304277,-0.1405276778451636,2.083745013511478,0.0826805433900796,0.5005304747675152,0.1163815555138116
turbulent,0.625,9,512,1.1440972975791184,-0.1582462189262153,2.1096564016470807,0.1203132361267947,0.5005588671725361,0.121013335642712
turbulent,0.625,10,512,1.1140625356118448,-0.1657489994713962,2.090884945452078,0.0669578507924394,0.5015870847299377,0.1233565489024994
turbulent,0.625,11,512,1.1044076804734275,-0.1381823699266873,2.073279284730091,0.1053364611265638,0.5001072862181549,0.1190724738139129
turbulent,0.625,12,512,1.090496391260498,-0.1557017411472834,2.11232391829534,0.0750322289097258,0.4996712521454846,0.1220607914246607
turbulent,0.625,13,512,1.1032766044177194,-0.1545370829991135,2.1035225394857604,0.0728631370718807,0.5015053265189425,0.122947202159636
turbulent,0.625,14,512,1.148410943428133,-0.1592408724663861,2.12460403121662,0.0839953794881387,0.5009815930071929,0.1207596514540696
turbulent,0.625,15,512,1.1138143183171765,-0.1475821574699043,2.087271263094672,0.0811166112284061,0.5009972042821016,0.1242310196171465
turbulent,0.75,0,512,1.0876240510281323,-0.2238553261295295,1.9489001598913644,0.1046767098044717,0.5001841668727801,0.1024855850747358
turbulent,0.75,1,512,1.1025402362831147,-0.1981408998630034,1.9517305213299283,0.0954541459689298,0.4995551837156825,0.1110684174243558
turbulent,0.75,2,512,1.04594118605841,-0.2038852684027555,1.9237023405619649,0.108127005303264,0.5004145694723792,0.1040345373786714
turbulent,0.75,3,512,1.094068981600112,-0.1842876977126672,2.008333137393918,0.0852558703216078,0.5019288175474086,0.1105770125272817
turbulent,0.75,4,512,1.0789688939898097,-0.211656571640947,1.9158329458835583,0.1034642760249635,0.5016382970847464,0.1062427022641443
turbulent,0.75,5,512,1.047716096267152,-0.196013096546347,1.9452841638659624,0.1084305446007839,0.5020452050733624,0.0995543512113921
turbulent,0.75,6,512,1.0480472831579544,-0.2051761494036692,1.937395083313628,0.1285157635013325,0.5006459954973084,0.1103015691893383
turbulent,0.75,7,512,1.1216365945551845,-0.2212128766229469,1.98378261876318,0.119431922802901,0.5013091013829407,0.1018914162647356
turbulent,0.75,8,512,1.0545365621161822,-0.1790698931368221,1.9398284248443065,0.0966326187670111,0.5017726139928131,0.1043195908700482
turbulent,0.75,9,512,1.1157163922103832,-0.20605003943739,1.9793997129419536,0.1138169538699984,0.500375033929225,0.1052379522412789
turbulent,0.75,10,512,1.0915882943644195,-0.2078910876424754,1.9675848870792407,0.0895551658421882,0.5027291221564714,0.1070331103531675
turbulent,0.75,11,512,1.0534407155376273,-0.1698388454150845,1.9502777845166608,0.1122460339169999,0.4991801165569964,0.1115690913560504
turbulent,0.75,12,512,1.0384529947935328,-0.2028322923317431,1.982102593105482,0.0911079578181886,0.4991003382829966,0.1109438257777501
turbulent,0.75,13,512,1.0664747281639655,-0.1964392475461885,1.9421591740340427,0.0862388956406647,0.5019056629762519,0.1112794010185655
turbulent,0.75,14,512,1.0893223101661456,-0.1933121221892678,1.9556671770916791,0.0941084437306009,0.5017275054580186,0.1078560552250703
turbulent,0.75,15,512,1.1148259429799563,-0.177140483174696,1.933581595386021,0.0961974481724541,0.5007479278688521,0.1107271821161654
turbulent,0.875,0,512,1.081590524692907,-0.2381960479786494,1.8461044540594669,0.1159407750221391,0.4973573163580216,0.0945403937015957
turbulent,0.875,1,512,1.113702721838978,-0.3134626902780064,1.8334363333824524,0.1308566569670103,0.498915685505292,0.091916098939894
turbulent,0.875,2,512,1.0490163752299673,-0.2803486254353817,1.7938343965323074,0.1119721582365998,0.501819788622726,0.0900843109541203
turbulent,0.875,3,512,1.0583144546703485,-0.2548091127429894,1.8499307929367577,0.1150454288747032,0.5018326583437216,0.0955938581419479
turbulent,0.875,4,512,1.0731183402177047,-0.2720909375506407,1.7815747699631803,0.1203423350971808,0.5005601083715652,0.0900276452674074
turbulent,0.875,5,512,1.0444986206415283,-0.2997555324670811,1.744779759459243,0.1238185778153129,0.5011272359882153,0.075756730430696
turbulent,0.875,6,512,1.08650203484275,-0.2603755661209157,1.836888897404918,0.1413519816652902,0.5009923438113761,0.0897839176799413
turbulent,0.875,7,512,1.1486206717802314,-0.3188449955262424,1.840230971114004,0.1296683025448088,0.5013200300694006,0.0774132813500094
turbulent,0.875,8,512,1.05256215127385,-0.2202421543580916,1.8095953578989417,0.1226935034800439,0.5012261107362124,0.0990492714450663
turbulent,0.875,9,512,1.153023869254005,-0.3250038946181237,1.8670631859944145,0.1495156714538079,0.4990568832618548,0.0803827594954096
turbulent,0.875,10,512,1.0778224294879923,-0.2662946555515341,1.835768903497392,0.1184662447252851,0.5007882498827094,0.0903850725614227
turbulent,0.875,11,512,1.0131472477184555,-0.2165266596683755,1.8330368307095253,0.1281915053621364,0.498838965860308,0.0983523598288768
turbulent,0.875,12,512,1.0587748781361443,-0.261488754187818,1.8532636473898576,0.1002558412222713,0.500706345936321,0.0984604825016132
turbulent,0.875,13,512,1.0558626499111046,-0.2457383371141995,1.8271786480205352,0.1091380929386051,0.5018489769272226,0.0978007124923699
turbulent,0.875,14,512,1.051908197550723,-0.2762771523151928,1.803481671179132,0.1276385982847549,0.5012829422046456,0.0932871047251059
turbulent,0.875,15,512,1.0550019867121554,-0.2506945249010366,1.8003830293190108,0.0946289748772348,0.500725927769252,0.1004957436545575
turbulent,1.0,0,512,1.0780105417053527,-0.3014606192922108,1.750977114883434,0.1374386776203447,0.4984129967956633,0.0857060959179574
turbulent,1.0,1,512,1.1519472993346245,-0.4664996340562731,1.6922931843712312,0.157106329819155,0.498892888149187,0.0662974961027644
turbulent,1.0,2,512,1.0519643422012346,-0.3650362194399906,1.6818058798193114,0.1277938782483677,0.4994553394532502,0.073629031848842
turbulent,1.0,3,512,1.1085768576561692,-0.3505755652120886,1.710370387425599,0.1391560032064304,0.5017890335045465,0.0719018809652736
turbulent,1.0,4,512,1.0157136629692218,-0.3349628509972271,1.6398765875976011,0.1412223154579738,0.5014906838539163,0.0810537505965566
turbulent,1.0,5,512,1.0980428479807027,-0.4037146292326174,1.6375532125044907,0.1539690128425892,0.5014723969310536,0.0613822105682719
turbulent,1.0,6,512,1.1208884466836355,-0.3492471959341834,1.7495096574719988,0.1182878820302335,0.501086090753667,0.0762389599865177
turbulent,1.0,7,512,1.2110340419047765,-0.4222192465112267,1.7158447525852083,0.1334948420415682,0.5003094208674254,0.0507657027156839
turbulent,1.0,8,512,1.0752259049060378,-0.3363557681327102,1.635078667548237,0.162836672729715,0.4992507326439148,0.0704211825349037
turbulent,1.0,9,512,1.1646302705335756,-0.3312989310922891,1.782616637182065,0.1673964396522032,0.4973329669372626,0.072964180183654
turbulent,1.0,10,512,1.060764664776227,-0.335203172856012,1.7169370695105255,0.1431403133994319,0.5004438435641912,0.0825602413898204
turbulent,1.0,11,512,1.039624800341797,-0.3011434649630625,1.7089688444590967,0.1329400354324332,0.4999149773421304,0.0807410038510442
turbulent,1.0,12,512,1.0595702597547008,-0.3518018488496356,1.7390918438493406,0.1167263521418363,0.5005303749132871,0.0817829298443322
turbulent,1.0,13,512,1.0175507911568178,-0.2853509353954755,1.708058581012115,0.1238481905851838,0.5010896849217376,0.0933271964920874
turbulent,1.0,14,512,1.0896519194963523,-0.367737773267868,1.691414684499544,0.1463594722558242,0.4979499410604474,0.0677823011292948
turbulent,1.0,15,512,1.107757175656005,-0.3743881042537558,1.684610087229151,0.1127388423246382,0.5005864140725074,0.075353740684951
schist,0.0,0,512,1.490893631149743,0.0031842622743651,2.9445644068731025,0.0505277669461677,0.5000121361032739,0.1599229394702498
schist,0.0,1,512,1.4767098014932365,-0.0100645761928302,2.9476633440350097,0.0535482251369277,0.500012129525505,0.1599315807996313
schist,0.0,2,512,1.4848961292465277,-0.0118212270759692,2.977468354672181,0.0539303055779066,0.499992869299495,0.1599765502254956
schist,0.0,3,512,1.4933099698361043,-0.0005350313377444,2.977894275739124,0.0601806627611982,0.4999867101705178,0.1599131005317401
schist,0.0,4,512,1.496846767307536,-0.0120519939699954,2.984630684392932,0.051730450716704,0.4999411942555899,0.159770096906739
schist,0.0,5,512,1.478581219136437,0.0012527017106699,2.974515173595252,0.0543769835605866,0.5000087551584016,0.1598433057933404
schist,0.0,6,512,1.503283735484161,-0.0042941776839904,2.977456995862424,0.0448437302941088,0.4999672598295717,0.1597899069833669
schist,0.0,7,512,1.4778305679218378,-0.0098714560261366,2.967363754319248,0.0701372150318447,0.5000284094248335,0.1597773811813762
schist,0.0,8,512,1.4621904619196446,-0.0120682566142267,2.910495130849513,0.0631191922703588,0.5001634554264769,0.1590265766350277
schist,0.0,9,512,1.493332269449671,-0.013758917283479,2.9757776305877406,0.0522800511491588,0.4999903833352058,0.1597867400826221
schist,0.0,10,512,1.490870296202384,-0.0082426323431576,2.958478441997298,0.0579389639271209,0.5000281958024674,0.1598397798589019
schist,0.0,11,512,1.470067716894098,-0.009550888253088,2.966366705442232,0.0641983685176796,0.500100327019826,0.1595598235576608
schist,0.0,12,512,1.5058960979292646,-0.0006296514993388,3.0028576343902813,0.0462132194344524,0.4999899743745269,0.1597605873520073
schist,0.0,13,512,1.4909176507124542,-0.0105909198959452,2.9553441994886778,0.0605639341452943,0.5001149869628033,0.1593454601014981
schist,0.0,14,512,1.494747682851299,-0.0033149834446918,2.975151438663719,0.0528313516952512,0.4999862850725196,0.1597518342858331
schist,0.0,15,512,1.4885702763593849,-0.0069633405512219,2.975446870232816,0.0704619033537265,0.4999930718003127,0.1599183561380991
schist,0.125,0,512,1.3855498677223654,-0.0216295438422711,2.706113511908712,0.0684223891780645,0.5000453568973464,0.1590986622790848
schist,0.125,1,512,1.3785568489353013,-0.0281778240488209,2.718436137533622,0.0667728402970243,0.5001002054776176,0.1590613152164019
schist,0.125,2,512,1.381456505723332,-0.0374600634498998,2.750751758316574,0.0728227215989889,0.4998882773314447,0.159231605958924
schist,0.125,3,512,1.398148680181399,-0.0279170879514231,2.7609651164700435,0.082882296856803,0.4999059626555641,0.1589762951174116
schist,0.125,4,512,1.4084723256777991,-0.0245192620719054,2.782119813317158,0.0673413968357901,0.4998268838951361,0.1586424102338258
schist,0.125,5,512,1.3986289712180653,-0.0224815622952749,2.7694271895699205,0.0723666336770144,0.4999757860827081,0.158912009790133
schist,0.125,6,512,1.404417092960047,-0.0195980682317497,2.759939594546155,0.0645972569896342,0.4999920760150447,0.1587410133545777
schist,0.125,7,512,1.3874176403961924,-0.0297681467972017,2.7770475169963227,0.0900066516424575,0.5001944518848667,0.1584340694976961
schist,0.125,8,512,1.381939301970341,-0.0126742677468364,2.7230764039271227,0.0842189029964302,0.5001274774089844,0.1581752011437053
schist,0.125,9,512,1.3892737554805357,-0.0340788571490167,2.7609682598187844,0.0739273197877639,0.4999545688931179,0.1585730318815723
schist,0.125,10,512,1.3986209199224846,-0.0250193258176527,2.7676836182364624,0.0774020380854641,0.5000636324367782,0.1589069805875314
schist,0.125,11,512,1.3781933561871298,-0.0195452275594209,2.7623382175645417,0.0881677479400432,0.5002066756052387,0.1587539572357827
schist,0.125,12,512,1.4094172976681163,-0.020355433632982,2.77449343105143,0.0626225610914174,0.5000350720026034,0.1590849757847817
schist,0.125,13,512,1.4073681134222833,-0.0315154352374368,2.758353733885173,0.0794855573390947,0.5001346765631253,0.1580798466708221
schist,0.125,14,512,1.4026929322303652,-0.0329865378895759,2.755595743914743,0.0712079629125327,0.4999485723469679,0.1583837013294277
schist,0.125,15,512,1.3897223898396551,-0.0228518388357309,2.7659713571669764,0.0871048948450986,0.499988156025409,0.1592013020183207
schist,0.25,0,512,1.2872313550299537,-0.058711225496235,2.5132537695516906,0.0834605003927355,0.5001513416217086,0.1546123194894142
schist,0.25,1,512,1.2809555858918589,-0.0552715668975489,2.496540517311255,0.0873084192284701,0.5002322499175648,0.1561252094735895
schist,0.25,2,512,1.288537982374033,-0.0611415178786752,2.5443911189207373,0.0942661620686696,0.4996490553222989,0.1559621502372197
schist,0.25,3,512,1.3075282836459483,-0.0528779566737652,2.5651750843701056,0.1075664406040585,0.499568815956787,0.1547512682522872
schist,0.25,4,512,1.320375872840883,-0.0458798754092704,2.593012627240306,0.0861398389718673,0.4997429582476879,0.1548983706528992
schist,0.25,5,512,1.321152002510673,-0.0458809488929215,2.5718684251563424,0.0922482047846367,0.4997354271753256,0.154870563124819
schist,0.25,6,512,1.314415986519902,-0.0464571489570469,2.555355488015759,0.0861698511471578,0.4999230523417968,0.1544703975310614
schist,0.25,7,512,1.3021702829074568,-0.0523282851399742,2.5964706113349454,0.1131142189088175,0.5005184449057757,0.1545687431671814
schist,0.25,8,512,1.2972492546580023,-0.0306176371773788,2.53816481405928,0.1019090579704888,0.500105732366148,0.1546694280734277
schist,0.25,9,512,1.2875273380516674,-0.0603121127013704,2.569883297645289,0.09960643990435,0.4997213570229378,0.1546751753139091
schist,0.25,10,512,1.3038083351825096,-0.0382944268070162,2.585265291831828,0.0980208977872799,0.5001497149152553,0.1557236491739956
schist,0.25,11,512,1.2924666393070308,-0.0438654639770021,2.5717627669162355,0.1128648687396444,0.5004160409506323,0.1557585615786773
schist,0.25,12,512,1.3207575243656962,-0.04606407637042,2.577085717806709,0.0824713800292587,0.5002301156289692,0.1565894001944538
schist,0.25,13,512,1.3124466704629174,-0.0553288976430489,2.5684772898393744,0.1014196002137856,0.5001049634516808,0.1549055628167036
schist,0.25,14,512,1.3091501702128974,-0.0592326218257143,2.56118851362344,0.0926256316903591,0.4997816936110657,0.15342793365163
schist,0.25,15,512,1.2903156944485683,-0.0490962660793175,2.577345822858063,0.1024021532584347,0.4998570280664872,0.1555910531229136
schist,0.375,0,512,1.1940750227383308,-0.0868314965962787,2.355098861167237,0.1030539501984075,0.4995864435284946,0.1427566745063304
schist,0.375,1,512,1.2016157104586047,-0.0809750709569644,2.3289229552012114,0.1053470751262713,0.5001226692685605,0.1505108307391125
schist,0.375,2,512,1.2146075562565064,-0.0898255773742539,2.3561773501688705,0.1140110204498411,0.498779165236662,0.1457816422538877
schist,0.375,3,512,1.2245975417083177,-0.0780457717546003,2.387635471418184,0.1270297587533389,0.4990475982709824,0.1460320615639856
schist,0.375,4,512,1.2361361071154038,-0.0785907091253877,2.4214273815735328,0.1103078911051161,0.4994210001630282,0.1464932791571783
schist,0.375,5,512,1.2465496733299268,-0.0709967780461909,2.397473775783022,0.1137422960252611,0.4988032023079012,0.1434676544317136
schist,0.375,6,512,1.2338582571534111,-0.0815431969057352,2.3715586581727988,0.1041048911854766,0.4992945536932103,0.1444714799622923
schist,0.375,7,512,1.2339408126994516,-0.0756654545507668,2.427450503120988,0.1374158498355933,0.5005949903721614,0.1470070433352409
schist,0.375,8,512,1.236320596996361,-0.0504874408433387,2.37523414333696,0.1264437760253562,0.4998612371156995,0.1457334127427286
schist,0.375,9,512,1.2195057909961342,-0.0857754274889153,2.412427835149349,0.1243288143727956,0.4991186190881456,0.1459610560056217
schist,0.375,10,512,1.2274752775116395,-0.059570871026671,2.422124736289737,0.1189131433041675,0.5001571039575642,0.149531234538959
schist,0.375,11,512,1.2106860074292365,-0.0638840893127425,2.406708122080044,0.1374978058215028,0.5004751583453269,0.1488399540422675
schist,0.375,12,512,1.2599464574619696,-0.0660449521542682,2.4124223504830047,0.1029833640798619,0.5002778790963103,0.150628197148389
schist,0.375,13,512,1.2312618693911677,-0.0863113315738477,2.391034839300447,0.1259194210141995,0.4999155403579853,0.1483347049179684
schist,0.375,14,512,1.2350464944237816,-0.0755156910212488,2.384421324997649,0.1115294758977012,0.4985984913959357,0.1393801056340163
schist,0.375,15,512,1.216043656706837,-0.0716718520522599,2.4096039795617847,0.1188963522600618,0.4995063978524911,0.1474101977822372
schist,0.5,0,512,1.1455871812547258,-0.1232686018652948,2.2023302812419807,0.1272260555645828,0.4982184977230283,0.1231327738483189
schist,0.5,1,512,1.152439699206591,-0.1203738995179148,2.174163561239023,0.1280168147127363,0.4990021195330266,0.1383363819095049
schist,0.5,2,512,1.158278278905286,-0.1284993173666233,2.184870211157134,0.1358315768401966,0.4975487931600581,0.130783339233688
schist,0.5,3,512,1.1516583947913264,-0.1042826322531132,2.212048866293212,0.1467299488080589,0.497740899941901,0.1275351965325629
schist,0.5,4,512,1.1552973274081926,-0.118597751478106,2.2512714339854165,0.1394782366701333,0.4983259963291959,0.1287224451864241
schist,0.5,5,512,1.187482397454651,-0.1165719018891184,2.216620541370824,0.1438139622121002,0.4969840701124918,0.1148435835538416
schist,0.5,6,512,1.1790692736265715,-0.1272740532875888,2.214384466261102,0.1273684512472337,0.4973849662539344,0.1241541541953039
schist,0.5,7,512,1.183515451977857,-0.1032913809414551,2.258893242077607,0.159128260253251,0.4999403802709088,0.1321461071605322
schist,0.5,8,512,1.1727997969382318,-0.0747072722811037,2.2280778098897014,0.150742913719358,0.4990999555744039,0.1316793580039426
schist,0.5,9,512,1.1550693902372222,-0.1348269829906604,2.247390986964457,0.1435817070680953,0.4977072103084703,0.1244694110710353
schist,0.5,10,512,1.1646301739681804,-0.0846381616770882,2.271387962569474,0.1380078883318207,0.4998840489136051,0.1389389459759725
schist,0.5,11,512,1.1396952091239,-0.0885340151753275,2.267444014862466,0.1609590776504008,0.5000406512808665,0.1377829993972261
schist,0.5,12,512,1.194900097149371,-0.0977794125786802,2.2604064136159243,0.1297813626900603,0.4997126873235839,0.139355346666935
schist,0.5,13,512,1.1451142105761445,-0.1311390443244555,2.1986262773225858,0.146147312908334,0.4982810833006917,0.1310267538058259
schist,0.5,14,512,1.1826085223207277,-0.1106919666244018,2.201266042844212,0.1397809741750114,0.4959727939307762,0.1090254540076479
schist,0.5,15,512,1.1585166702865457,-0.1134111956582438,2.2458287064702938,0.135310481525636,0.4979549988557639,0.1296533060234249
schist,0.625,0,512,1.1363523678184726,-0.1693308918643554,2.050728827976841,0.148860500780411,0.4958362120925686,0.0990321207305716
schist,0.625,1,512,1.1258631743445957,-0.1831570774413118,1.9920458531723573,0.1445035482586674,0.4955675702812311,0.107432040485708
schist,0.625,2,512,1.119605115204407,-0.196597675497573,1.9796052487066784,0.1570776880209843,0.4946006282123305,0.1010276188659736
schist,0.625,3,512,1.0829530395065967,-0.1557807188654178,2.0394015929607234,0.1711282374607568,0.4964124565307752,0.1088532080056713
schist,0.625,4,512,1.1035309612209367,-0.1657397221025567,2.072271390273486,0.173359898740185,0.4968934260127122,0.107583582683226
schist,0.625,5,512,1.1306474164291191,-0.1878695182757692,2.0040561130349754,0.1750580265906966,0.494751665291077,0.0732090619807265
schist,0.625,6,512,1.1535901912802484,-0.1893492157485423,2.040493446721529,0.1502362585125655,0.494824692708265,0.0962103652418831
schist,0.625,7,512,1.1416210297686011,-0.1643968244731372,2.0845252961025413,0.1863048472466563,0.4980204768856488,0.105717607736492
schist,0.625,8,512,1.1384789859195263,-0.1252258740574605,2.047808094959916,0.1843720761244065,0.4970849579524373,0.1056044158460026
schist,0.625,9,512,1.129891451943423,-0.2041112015615117,2.0501755491073963,0.165839003884061,0.4957691866699141,0.0922801683020367
schist,0.625,10,512,1.115825294251073,-0.1196126564627227,2.1061115801315218,0.1654890019853942,0.4982108604055216,0.1186603146435618
schist,0.625,11,512,1.0755504633067432,-0.1214282405666779,2.11986907132392,0.1761505699100055,0.4992963437311187,0.1203511928140351
schist,0.625,12,512,1.1317383891131954,-0.1349349315551059,2.1088817214139284,0.1605625221922006,0.4981702730739899,0.1188547271113917
schist,0.625,13,512,1.072981772740436,-0.1963255284710337,2.0006394412036963,0.1783880080643289,0.4949852844220865,0.1027540169860857
schist,0.625,14,512,1.1780131174911603,-0.1600920942089451,1.996379919855532,0.1574907276042745,0.4934408798073068,0.0814277429264876
schist,0.625,15,512,1.1193671393274112,-0.1871554470897535,2.053124424766595,0.1572521256361165,0.4950443922470265,0.0973294851746301
schist,0.75,0,512,1.1855040877360532,-0.2534369422454568,1.8876201721101664,0.1681106632541682,0.4932678965339834,0.0735071166762661
schist,0.75,1,512,1.122173717273823,-0.2841836945590741,1.7698759084178752,0.1504712122343585,0.4927395552564442,0.0770154374783207
schist,0.75,2,512,1.1695754476885605,-0.2926665611768937,1.8135211078384603,0.1481871660080906,0.4920650758505445,0.0764346872461005
schist,0.75,3,512,1.0579910792123604,-0.2390696614035359,1.8448150002156527,0.1804368780855344,0.4940691011792442,0.0832959084460194
schist,0.75,4,512,1.096534211407347,-0.2429648858287361,1.8660096997644853,0.2082503561800868,0.4942823662686757,0.0744170938780531
schist,0.75,5,512,1.1398071833561192,-0.2314074893693714,1.8882017473315629,0.1869753095003282,0.4932928727381161,0.058347821631027
schist,0.75,6,512,1.1891914266372818,-0.2594633153725055,1.9217736370036715,0.1524843877891555,0.4927830449196516,0.0782605240939375
schist,0.75,7,512,1.1329918558419398,-0.2875085642701218,1.820652952390236,0.2053878033679617,0.4950072922224003,0.0686412378528316
schist,0.75,8,512,1.1312310494893414,-0.209834810831879,1.8690779667234745,0.239195648080856,0.4945067052920994,0.0741572244421186
schist,0.75,9,512,1.1351860697121312,-0.2702406638417695,1.9073027078915528,0.1867374678055758,0.4944852676707679,0.0779642333199922
schist,0.75,10,512,1.1066696249613888,-0.1777233150915561,1.9628231850912805,0.1919489485515897,0.4970263824519409,0.0980501332889696
schist,0.75,11,512,1.047080660947383,-0.1731440944587608,1.947765745232967,0.2089379446728231,0.4976212711022778,0.091688467987656
schist,0.75,12,512,1.1291008041868094,-0.207207151752663,1.966616954891692,0.199683242565446,0.4955420487024805,0.084823081236924
schist,0.75,13,512,1.0801517040141606,-0.2952100065370835,1.8288903774491831,0.1803639764619935,0.4920617994919721,0.0779687387939366
schist,0.75,14,512,1.2081661534581507,-0.2513347752004027,1.8311110832860265,0.1487894912855447,0.4916380203978451,0.0708442443337582
schist,0.75,15,512,1.090610595403679,-0.240000202565054,1.89215684430758,0.154849150514938,0.4935525312812877,0.0847662509854153
schist,0.875,0,512,1.2461542041826836,-0.3543477123414807,1.8126774640745469,0.1550827343115656,0.4916254453209439,0.0665762385318236
schist,0.875,1,512,1.3337554053723264,-0.5990785858919485,1.6866865405626783,0.1071321598583592,0.4907334707936247,0.0652774899655817
schist,0.875,2,512,1.2415265209769588,-0.4297718215751672,1.7738655797507652,0.1235568798379165,0.4907198091519587,0.072867040302707
schist,0.875,3,512,1.1234628889332532,-0.3786395123068287,1.7116214755953725,0.1692901522792358,0.4919214046646679,0.066616739158367
schist,0.875,4,512,1.1623472658770169,-0.3638750257725566,1.747452689793792,0.1898253880425481,0.4926428221634319,0.0614614786057354
schist,0.875,5,512,1.2550815828125026,-0.231053351402725,1.8681315571031487,0.1796152061469386,0.4920565227224047,0.0514203767270529
schist,0.875,6,512,1.3178876131994337,-0.3799135452534919,1.892226284815013,0.1494905362968738,0.4910558861080542,0.067378707372142
schist,0.875,7,512,1.2098761112119476,-0.3878572348491461,1.6730718207510948,0.2197380487096227,0.4933691107108143,0.0570378730553666
schist,0.875,8,512,1.12468289321823,-0.29658039439138,1.738680641566933,0.2495173086616987,0.4927007870779527,0.0606537502303537
schist,0.875,9,512,1.2004382809840952,-0.3728065009560448,1.7734416444534646,0.1570638086652545,0.4927990643617845,0.061041732040555
schist,0.875,10,512,1.113611035518485,-0.2920293935189382,1.7756206886782289,0.2046953411478755,0.4943895901407223,0.0675139875678249
schist,0.875,11,512,1.1045096914259445,-0.2982712812895137,1.741915960539534,0.2458658067356618,0.4954581326459188,0.0563399543916693
schist,0.875,12,512,1.1459592367291125,-0.2710332776614149,1.863934862105518,0.2383212500583691,0.4933684497012283,0.0620193982120813
schist,0.875,13,512,1.0561025672949131,-0.3382914397983001,1.7876280695060365,0.1695678635161404,0.4911612376005033,0.0823805187609122
schist,0.875,14,512,1.290856061722957,-0.4076824045268584,1.7575651711987912,0.1129549425425525,0.4902578219648268,0.0707011679481179
schist,0.875,15,512,1.130571388390344,-0.3440931004110538,1.7879261225048133,0.1331738768234587,0.4914153933017203,0.0711483687812602
schist,1.0,0,512,1.333432409437887,-0.4949114259927696,1.7990185371066645,0.1228057332841725,0.4903255883929249,0.0682017829926713
schist,1.0,1,512,1.374201075053828,-0.7706662456527889,1.7365535122924851,0.0903580744783601,0.4897806917590982,0.0749098308732669
schist,1.0,2,512,1.4636610653984636,-0.8339278042900684,1.7902274034760657,0.1074081736502573,0.4896759808633109,0.0754704173986096
schist,1.0,3,512,1.2271823960400146,-0.5280648949249401,1.719090331218054,0.1432763320414449,0.4909731231330339,0.0693846391417744
schist,1.0,4,512,1.3020937569144115,-0.5191537197560867,1.7653904208683968,0.1209273543549864,0.4912123258218396,0.0599669653048638
schist,1.0,5,512,1.437734691484398,-0.3043816859911744,1.9213696435512364,0.1474106952637222,0.4909656690446866,0.0554842434161654
schist,1.0,6,512,1.3581079724436689,-0.4787363803432114,1.900565735814488,0.1376805969731001,0.4900597944745051,0.0712853191336035
schist,1.0,7,512,1.4311905396066529,-0.5451255915865,1.6967896932037851,0.1715681224446422,0.4918663639126481,0.0555638568070834
schist,1.0,8,512,1.2830850452644602,-0.4704206303445722,1.777304514712533,0.188557362027434,0.4910173325663279,0.0567738689479483
schist,1.0,9,512,1.2938588665179946,-0.4977720244267368,1.7536984664631607,0.1200128800089298,0.4915468683840825,0.0596407430076712
schist,1.0,10,512,1.1496569524175129,-0.3932109286432482,1.702275616093177,0.2017841601542322,0.4931435401042395,0.0646189577023705
schist,1.0,11,512,1.3072704177034271,-0.4344236425970481,1.6788115118583455,0.2653094543239893,0.4941319922666653,0.0416927942871456
schist,1.0,12,512,1.1762736269533989,-0.3312675771129632,1.878195676952722,0.2160000259284731,0.4919040257298844,0.0578602772236435
schist,1.0,13,512,1.1824368591456504,-0.4677514368765655,1.8154711974341249,0.1235351695006352,0.489587860450039,0.0810490347935454
schist,1.0,14,512,1.3707380416870498,-0.6371070899559144,1.757692669079527,0.0977555777924889,0.4893699720143711,0.0791669342926163
schist,1.0,15,512,1.1916989697349076,-0.4510940609533016,1.7939393956756209,0.1072256537597486,0.4902017332077922,0.0724349896690424
serpentinite,0.0,0,512,1.587084222080267,-0.0051755272883469,3.086583832849931,0.0534837721115752,0.5000072160521043,0.1599326225666339
serpentinite,0.0,1,512,1.5658044916847162,-0.0275914590708452,3.090693473811228,0.05081109151755,0.5000007657897589,0.1599495546811923
serpentinite,0.0,2,512,1.3450858351154766,-0.1490720052596506,2.478111321776737,0.1157008876995208,0.4999813486607772,0.1599394641266847
serpentinite,0.0,3,512,1.5511659886530988,-0.0452569058930445,2.9574377688445623,0.0801866275692049,0.4999872443371164,0.1598895715509058
serpentinite,0.0,4,512,1.6221953020594788,-0.0178180438217903,3.138675729009551,0.0506921180554931,0.4998882407814771,0.1595708658111703
serpentinite,0.0,5,512,1.5170644884333564,-0.0505475048190041,2.886924776164376,0.0837244497852949,0.5000280779229428,0.1598033865710608
serpentinite,0.0,6,512,1.3629135925797813,-0.1507802625193794,2.468453485639737,0.1025610840692938,0.4999886456270216,0.159943016609157
serpentinite,0.0,7,512,1.5730392059552778,-0.018541183817481,3.1438567077311,0.0608517862529932,0.5000712684359744,0.1595908234928725
